MOP,Algorithm,Intensity,Pop,Gen,K,headway_uni,headway_rand,cov_uni,cov_rand,gap_uni,gap_rand,reg_uni,reg_rand,bal_uni,bal_rand,closeness_uni,closeness_rand
DPF3,NSGA2,standard,200,1000,48,0.0,23.62725464506671,0.0065212780565368335,0.2682214785338672,0.028417044024442048,0.3046785155621221,0.0006904005264520179,0.12258454253085689,0.15409479189274575,0.3487877330848464,0.0,1.9688037628825086
DPF3,NSGA3,standard,200,1000,48,0.0,23.62725464506671,0.0065212780565368335,0.2682214785338672,0.028417044024442048,0.3046785155621221,0.0006904005264520179,0.12258454253085689,0.15409479189274575,0.3487877330848464,0.0,1.9688037628825086
DPF3,MOEAD,standard,200,1000,48,0.0,23.62725464506671,0.0065212780565368335,0.2682214785338672,0.028417044024442048,0.3046785155621221,0.0006904005264520179,0.12258454253085689,0.15409479189274575,0.3487877330848464,0.0,1.9688037628825086
DPF3,NSGA2,standard,200,1000,49,0.0,24.91841699608394,0.006458323202010011,0.27093668171382757,0.02809556274468277,0.3072004644328,0.0006139526289110147,0.12197379968405939,0.16508405325906114,0.362225880774819,0.0,1.9688037628825077
DPF3,NSGA3,standard,200,1000,49,0.0,24.91841699608394,0.006458323202010011,0.27093668171382757,0.02809556274468277,0.3072004644328,0.0006139526289110147,0.12197379968405939,0.16508405325906114,0.362225880774819,0.0,1.9688037628825077
DPF3,MOEAD,standard,200,1000,49,0.0,24.91841699608394,0.006458323202010011,0.27093668171382757,0.02809556274468277,0.3072004644328,0.0006139526289110147,0.12197379968405939,0.16508405325906114,0.362225880774819,0.0,1.9688037628825077
DPF3,NSGA2,standard,200,1000,50,0.0,24.947162635386825,0.006367304908321655,0.2817237145295195,0.027843171747383995,0.3145206649540764,6.370801500817117e-05,0.12096007657520458,0.15918447117842832,0.3470980630596303,0.0,1.968803762882506
DPF3,NSGA3,standard,200,1000,50,0.0,24.947162635386825,0.006367304908321655,0.2817237145295195,0.027843171747383995,0.3145206649540764,6.370801500817117e-05,0.12096007657520458,0.15918447117842832,0.3470980630596303,0.0,1.968803762882506
DPF3,MOEAD,standard,200,1000,50,0.0,24.947162635386825,0.006367304908321655,0.2817237145295195,0.027843171747383995,0.3145206649540764,6.370801500817117e-05,0.12096007657520458,0.15918447117842832,0.3470980630596303,0.0,1.968803762882506
DPF3,NSGA2,standard,200,1000,100,0.0,50.567448788512436,0.002868839225092504,0.21413488802179043,0.012426971604759323,0.242403597931242,0.00017418946258349657,0.10616247394163877,0.10748907320258211,0.27411101108857194,0.0,2.0314062869348835
DPF3,NSGA3,standard,200,1000,100,0.0,50.567448788512436,0.002868839225092504,0.21413488802179043,0.012426971604759323,0.242403597931242,0.00017418946258349657,0.10616247394163877,0.10748907320258211,0.27411101108857194,0.0,2.0314062869348835
DPF3,MOEAD,standard,200,1000,100,0.0,50.567448788512436,0.002868839225092504,0.21413488802179043,0.012426971604759323,0.242403597931242,0.00017418946258349657,0.10616247394163877,0.10748907320258211,0.27411101108857194,0.0,2.0314062869348835
DPF3,NSGA2,standard,200,1000,150,0.0,55.44917384158592,0.00181105839939206,0.19424698151721767,0.007343101557084277,0.22091796360796612,6.214238273346068e-05,0.09627150416665191,0.08572076340232283,0.27806152358636793,0.0,2.2863606528482086
DPF3,NSGA3,standard,200,1000,150,0.0,55.44917384158592,0.00181105839939206,0.19424698151721767,0.007343101557084277,0.22091796360796612,6.214238273346068e-05,0.09627150416665191,0.08572076340232283,0.27806152358636793,0.0,2.2863606528482086
DPF3,MOEAD,standard,200,1000,150,0.0,55.44917384158592,0.00181105839939206,0.19424698151721767,0.007343101557084277,0.22091796360796612,6.214238273346068e-05,0.09627150416665191,0.08572076340232283,0.27806152358636793,0.0,2.2863606528482086
DPF3,NSGA2,standard,200,1000,200,0.0,100.63145464759273,0.0009968721400252564,0.16402594571117463,0.0039093098923069156,0.18369316624272147,2.2476751148705207e-05,0.0889246493347983,0.07071067811865475,0.3234079893881537,0.0,1.98156353673758
DPF3,NSGA3,standard,200,1000,200,0.0,100.63145464759273,0.0009968721400252564,0.16402594571117463,0.0039093098923069156,0.18369316624272147,2.2476751148705207e-05,0.0889246493347983,0.07071067811865475,0.3234079893881537,0.0,1.98156353673758
DPF3,MOEAD,standard,200,1000,200,0.0,100.63145464759273,0.0009968721400252564,0.16402594571117463,0.0039093098923069156,0.18369316624272147,2.2476751148705207e-05,0.0889246493347983,0.07071067811865475,0.3234079893881537,0.0,1.98156353673758
DPF4,NSGA2,standard,200,1000,10,0.0,3.5276501473760327,0.07684914275564883,0.3913741182631463,0.16846624237443253,0.6004699360625257,0.032349680277767426,0.06690763103242144,0.7071067811865475,0.8137908975233298,0.0,1.9782509177611973
DPF4,NSGA3,standard,200,1000,10,0.0,3.5276501473760327,0.07684914275564883,0.3913741182631463,0.16846624237443253,0.6004699360625257,0.032349680277767426,0.06690763103242144,0.7071067811865475,0.8137908975233298,0.0,1.9782509177611973
DPF4,MOEAD,standard,200,1000,10,0.0,3.5276501473760327,0.07684914275564883,0.3913741182631463,0.16846624237443253,0.6004699360625257,0.032349680277767426,0.06690763103242144,0.7071067811865475,0.8137908975233298,0.0,1.9782509177611973
DPF4,NSGA2,standard,200,1000,11,0.0,3.9847736952546855,0.0694177947767658,0.39217383466851513,0.1467474319449089,0.5920344594645035,0.028820791565593223,0.07748483805217515,0.7385489458759964,0.7534835763328362,0.0,1.9172645839585827
DPF4,NSGA3,standard,200,1000,11,0.0,3.9847736952546855,0.0694177947767658,0.39217383466851513,0.1467474319449089,0.5920344594645035,0.028820791565593223,0.07748483805217515,0.7385489458759964,0.7534835763328362,0.0,1.9172645839585827
DPF4,MOEAD,standard,200,1000,11,0.0,3.9847736952546855,0.0694177947767658,0.39217383466851513,0.1467474319449089,0.5920344594645035,0.028820791565593223,0.07748483805217515,0.7385489458759964,0.7534835763328362,0.0,1.9172645839585827
DPF4,NSGA2,standard,200,1000,12,0.0,4.0511121867830635,0.06277545848462557,0.37203198777306096,0.12804275677024737,0.5767993571849831,0.02551458784452692,0.08700318836288772,0.7071067811865475,0.7637626158259733,0.0,2.059046192202321
DPF4,NSGA3,standard,200,1000,12,0.0,4.0511121867830635,0.06277545848462557,0.37203198777306096,0.12804275677024737,0.5767993571849831,0.02551458784452692,0.08700318836288772,0.7071067811865475,0.7637626158259733,0.0,2.059046192202321
DPF4,MOEAD,standard,200,1000,12,0.0,4.0511121867830635,0.06277545848462557,0.37203198777306096,0.12804275677024737,0.5767993571849831,0.02551458784452692,0.08700318836288772,0.7071067811865475,0.7637626158259733,0.0,2.059046192202321
DPF4,NSGA2,standard,200,1000,13,0.0,4.081556346777276,0.05820299312990457,0.3619989859380819,0.11993601214166119,0.5605752310348785,0.019210286353791458,0.09482295488741566,0.6201736729460423,0.7137418327119012,0.0,1.9497671902872686
DPF4,NSGA3,standard,200,1000,13,0.0,4.081556346777276,0.05820299312990457,0.3619989859380819,0.11993601214166119,0.5605752310348785,0.019210286353791458,0.09482295488741566,0.6201736729460423,0.7137418327119012,0.0,1.9497671902872686
DPF4,MOEAD,standard,200,1000,13,0.0,4.081556346777276,0.05820299312990457,0.3619989859380819,0.11993601214166119,0.5605752310348785,0.019210286353791458,0.09482295488741566,0.6201736729460423,0.7137418327119012,0.0,1.9497671902872686
DPF4,NSGA2,standard,200,1000,14,0.0,4.348340794276103,0.052273855518975045,0.3551107851102585,0.11228962447405148,0.5457714900728651,0.02113394618976599,0.0906764113386262,0.6546536707079771,0.7193803135753384,0.0,2.0217596465014642
DPF4,NSGA3,standard,200,1000,14,0.0,4.348340794276103,0.052273855518975045,0.3551107851102585,0.11228962447405148,0.5457714900728651,0.02113394618976599,0.0906764113386262,0.6546536707079771,0.7193803135753384,0.0,2.0217596465014642
DPF4,MOEAD,standard,200,1000,14,0.0,4.348340794276103,0.052273855518975045,0.3551107851102585,0.11228962447405148,0.5457714900728651,0.02113394618976599,0.0906764113386262,0.6546536707079771,0.7193803135753384,0.0,2.0217596465014642
DPF4,NSGA2,standard,200,1000,15,0.0,4.736921988705221,0.04944184700184068,0.35593540596550166,0.10456757925331411,0.5484576711754923,0.017235180643829392,0.08825523636982953,0.6324555320336759,0.6981465187634385,0.0,1.911481882228037
DPF4,NSGA3,standard,200,1000,15,0.0,4.736921988705221,0.04944184700184068,0.35593540596550166,0.10456757925331411,0.5484576711754923,0.017235180643829392,0.08825523636982953,0.6324555320336759,0.6981465187634385,0.0,1.911481882228037
DPF4,MOEAD,standard,200,1000,15,0.0,4.736921988705221,0.04944184700184068,0.35593540596550166,0.10456757925331411,0.5484576711754923,0.017235180643829392,0.08825523636982953,0.6324555320336759,0.6981465187634385,0.0,1.911481882228037
DPF4,NSGA2,standard,200,1000,16,0.0,5.44421363319659,0.046716952834996106,0.34830373055992203,0.09940420583638412,0.5297474907607972,0.015563435946038182,0.09411760879609393,0.6123724356957945,0.6902244312956414,0.0,1.9780056140295366
DPF4,NSGA3,standard,200,1000,16,0.0,5.44421363319659,0.046716952834996106,0.34830373055992203,0.09940420583638412,0.5297474907607972,0.015563435946038182,0.09411760879609393,0.6123724356957945,0.6902244312956414,0.0,1.9780056140295366
DPF4,MOEAD,standard,200,1000,16,0.0,5.44421363319659,0.046716952834996106,0.34830373055992203,0.09940420583638412,0.5297474907607972,0.015563435946038182,0.09411760879609393,0.6123724356957945,0.6902244312956414,0.0,1.9780056140295366
DPF4,NSGA2,standard,200,1000,17,0.0,6.243426287419803,0.04404742503166685,0.3353362557682778,0.09739995508265295,0.5237967562901324,0.01572774324895712,0.09975733212169918,0.5940885257860046,0.6802970262515873,0.0,2.009365475852004
DPF4,NSGA3,standard,200,1000,17,0.0,6.243426287419803,0.04404742503166685,0.3353362557682778,0.09739995508265295,0.5237967562901324,0.01572774324895712,0.09975733212169918,0.5940885257860046,0.6802970262515873,0.0,2.009365475852004
DPF4,MOEAD,standard,200,1000,17,0.0,6.243426287419803,0.04404742503166685,0.3353362557682778,0.09739995508265295,0.5237967562901324,0.01572774324895712,0.09975733212169918,0.5940885257860046,0.6802970262515873,0.0,2.009365475852004
DPF4,NSGA2,standard,200,1000,18,0.0,6.44748108414827,0.041600580296311473,0.32732733201466374,0.09324002746532492,0.5135232225634414,0.014309966945041531,0.10037458676576749,0.5681229097027098,0.661129872379886,0.0,1.9117497033856887
DPF4,NSGA3,standard,200,1000,18,0.0,6.44748108414827,0.041600580296311473,0.32732733201466374,0.09324002746532492,0.5135232225634414,0.014309966945041531,0.10037458676576749,0.5681229097027098,0.661129872379886,0.0,1.9117497033856887
DPF4,MOEAD,standard,200,1000,18,0.0,6.44748108414827,0.041600580296311473,0.32732733201466374,0.09324002746532492,0.5135232225634414,0.014309966945041531,0.10037458676576749,0.5681229097027098,0.661129872379886,0.0,1.9117497033856887
DPF4,NSGA2,standard,200,1000,19,0.0,6.664476174767877,0.03889599917785706,0.32845158254463847,0.08597668704653207,0.5201987645213162,0.014523133583690367,0.09873537928936876,0.5619514869490163,0.6498966294057407,0.0,1.958547630174173
DPF4,NSGA3,standard,200,1000,19,0.0,6.664476174767877,0.03889599917785706,0.32845158254463847,0.08597668704653207,0.5201987645213162,0.014523133583690367,0.09873537928936876,0.5619514869490163,0.6498966294057407,0.0,1.958547630174173
DPF4,MOEAD,standard,200,1000,19,0.0,6.664476174767877,0.03889599917785706,0.32845158254463847,0.08597668704653207,0.5201987645213162,0.014523133583690367,0.09873537928936876,0.5619514869490163,0.6498966294057407,0.0,1.958547630174173
DPF4,NSGA2,standard,200,1000,20,0.0,7.888148374417742,0.036344417345528006,0.3214192528993347,0.07791333161739086,0.4996336211019904,0.014574143496235512,0.10383687857061422,0.5302148738444757,0.6252094053875014,0.0,2.0160105457815107
DPF4,NSGA3,standard,200,1000,20,0.0,7.888148374417742,0.036344417345528006,0.3214192528993347,0.07791333161739086,0.4996336211019904,0.014574143496235512,0.10383687857061422,0.5302148738444757,0.6252094053875014,0.0,2.0160105457815107
DPF4,MOEAD,standard,200,1000,20,0.0,7.888148374417742,0.036344417345528006,0.3214192528993347,0.07791333161739086,0.4996336211019904,0.014574143496235512,0.10383687857061422,0.5302148738444757,0.6252094053875014,0.0,2.0160105457815107
DPF4,NSGA2,standard,200,1000,21,0.0,7.942009540372024,0.034624858152850914,0.30840984164901114,0.07263732628064715,0.4733886673241805,0.012020098115897514,0.1052205884056674,0.5086019708363319,0.5988627281741883,0.0,1.9091454544379087
DPF4,NSGA3,standard,200,1000,21,0.0,7.942009540372024,0.034624858152850914,0.30840984164901114,0.07263732628064715,0.4733886673241805,0.012020098115897514,0.1052205884056674,0.5086019708363319,0.5988627281741883,0.0,1.9091454544379087
DPF4,MOEAD,standard,200,1000,21,0.0,7.942009540372024,0.034624858152850914,0.30840984164901114,0.07263732628064715,0.4733886673241805,0.012020098115897514,0.1052205884056674,0.5086019708363319,0.5988627281741883,0.0,1.9091454544379087
DPF4,NSGA2,standard,200,1000,22,0.0,8.127601644584713,0.032861011526459386,0.30379014918050723,0.06884679332410129,0.47384325724562854,0.011107820597506209,0.1091797238411115,0.48827677033329686,0.5910470200667264,0.0,1.9276187761406494
DPF4,NSGA3,standard,200,1000,22,0.0,8.127601644584713,0.032861011526459386,0.30379014918050723,0.06884679332410129,0.47384325724562854,0.011107820597506209,0.1091797238411115,0.48827677033329686,0.5910470200667264,0.0,1.9276187761406494
DPF4,MOEAD,standard,200,1000,22,0.0,8.127601644584713,0.032861011526459386,0.30379014918050723,0.06884679332410129,0.47384325724562854,0.011107820597506209,0.1091797238411115,0.48827677033329686,0.5910470200667264,0.0,1.9276187761406494
DPF4,NSGA2,standard,200,1000,23,0.0,8.17332160681629,0.031370618888774474,0.3085803504825643,0.0663108208787358,0.4789051621819602,0.011544249638599353,0.11626204537408485,0.4662524041201569,0.5761744913614625,0.0,1.9655178573469914
DPF4,NSGA3,standard,200,1000,23,0.0,8.17332160681629,0.031370618888774474,0.3085803504825643,0.0663108208787358,0.4789051621819602,0.011544249638599353,0.11626204537408485,0.4662524041201569,0.5761744913614625,0.0,1.9655178573469914
DPF4,MOEAD,standard,200,1000,23,0.0,8.17332160681629,0.031370618888774474,0.3085803504825643,0.0663108208787358,0.4789051621819602,0.011544249638599353,0.11626204537408485,0.4662524041201569,0.5761744913614625,0.0,1.9655178573469914
DPF4,NSGA2,standard,200,1000,24,0.0,8.325379502168621,0.029922975564473188,0.3005281179886268,0.06157726593396384,0.4596245368936892,0.009681600014218937,0.11287795667389226,0.4388695824178231,0.5640431434222519,0.0,2.0309139537144354
DPF4,NSGA3,standard,200,1000,24,0.0,8.325379502168621,0.029922975564473188,0.3005281179886268,0.06157726593396384,0.4596245368936892,0.009681600014218937,0.11287795667389226,0.4388695824178231,0.5640431434222519,0.0,2.0309139537144354
DPF4,MOEAD,standard,200,1000,24,0.0,8.325379502168621,0.029922975564473188,0.3005281179886268,0.06157726593396384,0.4596245368936892,0.009681600014218937,0.11287795667389226,0.4388695824178231,0.5640431434222519,0.0,2.0309139537144354
DPF4,NSGA2,standard,200,1000,25,0.0,8.381129735324983,0.02866387839944358,0.2935621027590283,0.05971193521539046,0.46956342716244726,0.009793125273203095,0.11320730576204216,0.4442347367503422,0.5511291914428247,0.0,1.945459695228105
DPF4,NSGA3,standard,200,1000,25,0.0,8.381129735324983,0.02866387839944358,0.2935621027590283,0.05971193521539046,0.46956342716244726,0.009793125273203095,0.11320730576204216,0.4442347367503422,0.5511291914428247,0.0,1.945459695228105
DPF4,MOEAD,standard,200,1000,25,0.0,8.381129735324983,0.02866387839944358,0.2935621027590283,0.05971193521539046,0.46956342716244726,0.009793125273203095,0.11320730576204216,0.4442347367503422,0.5511291914428247,0.0,1.945459695228105
DPF4,NSGA2,standard,200,1000,26,0.0,8.349995554314352,0.027510444181476426,0.2892544472370301,0.0580129122683901,0.4419004652584232,0.009525232825880612,0.11360629471225198,0.4491493026496154,0.5627763656308321,0.0,1.9071696544229528
DPF4,NSGA3,standard,200,1000,26,0.0,8.349995554314352,0.027510444181476426,0.2892544472370301,0.0580129122683901,0.4419004652584232,0.009525232825880612,0.11360629471225198,0.4491493026496154,0.5627763656308321,0.0,1.9071696544229528
DPF4,MOEAD,standard,200,1000,26,0.0,8.349995554314352,0.027510444181476426,0.2892544472370301,0.0580129122683901,0.4419004652584232,0.009525232825880612,0.11360629471225198,0.4491493026496154,0.5627763656308321,0.0,1.9071696544229528
DPF4,NSGA2,standard,200,1000,27,0.0,8.333832232151309,0.026174427671760772,0.2893268308166637,0.05640814874184606,0.45603048597551354,0.009510948763745607,0.10936316536914477,0.4536352605613624,0.5772215999575676,0.0,1.986451137835663
DPF4,NSGA3,standard,200,1000,27,0.0,8.333832232151309,0.026174427671760772,0.2893268308166637,0.05640814874184606,0.45603048597551354,0.009510948763745607,0.10936316536914477,0.4536352605613624,0.5772215999575676,0.0,1.986451137835663
DPF4,MOEAD,standard,200,1000,27,0.0,8.333832232151309,0.026174427671760772,0.2893268308166637,0.05640814874184606,0.45603048597551354,0.009510948763745607,0.10936316536914477,0.4536352605613624,0.5772215999575676,0.0,1.986451137835663
DPF4,NSGA2,standard,200,1000,28,0.0,9.764516540396382,0.02553781633080421,0.278037414105908,0.05430094038950872,0.4269139870784538,0.008693702517508391,0.11469422002428716,0.43780985334269173,0.5645497004800528,0.0,1.912596487652309
DPF4,NSGA3,standard,200,1000,28,0.0,9.764516540396382,0.02553781633080421,0.278037414105908,0.05430094038950872,0.4269139870784538,0.008693702517508391,0.11469422002428716,0.43780985334269173,0.5645497004800528,0.0,1.912596487652309
DPF4,MOEAD,standard,200,1000,28,0.0,9.764516540396382,0.02553781633080421,0.278037414105908,0.05430094038950872,0.4269139870784538,0.008693702517508391,0.11469422002428716,0.43780985334269173,0.5645497004800528,0.0,1.912596487652309
DPF4,NSGA2,standard,200,1000,29,0.0,9.65028537080439,0.024944800985634036,0.2793526502186321,0.052345041249312316,0.4360182010216981,0.0083427448815983,0.10966170598669844,0.40969579743978407,0.5622275339505194,0.0,1.9224565633861181
DPF4,NSGA3,standard,200,1000,29,0.0,9.65028537080439,0.024944800985634036,0.2793526502186321,0.052345041249312316,0.4360182010216981,0.0083427448815983,0.10966170598669844,0.40969579743978407,0.5622275339505194,0.0,1.9224565633861181
DPF4,MOEAD,standard,200,1000,29,0.0,9.65028537080439,0.024944800985634036,0.2793526502186321,0.052345041249312316,0.4360182010216981,0.0083427448815983,0.10966170598669844,0.40969579743978407,0.5622275339505194,0.0,1.9224565633861181
DPF4,NSGA2,standard,200,1000,30,0.0,9.598842292319024,0.02414275233393203,0.27565694608433355,0.050866095583028785,0.4358867446446667,0.007872502133246995,0.11180679346628553,0.3972965933870898,0.5606492773084968,0.0,1.9865464116062506
DPF4,NSGA3,standard,200,1000,30,0.0,9.598842292319024,0.02414275233393203,0.27565694608433355,0.050866095583028785,0.4358867446446667,0.007872502133246995,0.11180679346628553,0.3972965933870898,0.5606492773084968,0.0,1.9865464116062506
DPF4,MOEAD,standard,200,1000,30,0.0,9.598842292319024,0.02414275233393203,0.27565694608433355,0.050866095583028785,0.4358867446446667,0.007872502133246995,0.11180679346628553,0.3972965933870898,0.5606492773084968,0.0,1.9865464116062506
DPF4,NSGA2,standard,200,1000,31,0.0,9.697456209925527,0.023636101052415166,0.2784888214984095,0.05020371730980219,0.4338940649328372,0.007469356130141762,0.1157022440680192,0.36423943049696395,0.5319627941204701,0.0,1.9897815647667003
DPF4,NSGA3,standard,200,1000,31,0.0,9.697456209925527,0.023636101052415166,0.2784888214984095,0.05020371730980219,0.4338940649328372,0.007469356130141762,0.1157022440680192,0.36423943049696395,0.5319627941204701,0.0,1.9897815647667003
DPF4,MOEAD,standard,200,1000,31,0.0,9.697456209925527,0.023636101052415166,0.2784888214984095,0.05020371730980219,0.4338940649328372,0.007469356130141762,0.1157022440680192,0.36423943049696395,0.5319627941204701,0.0,1.9897815647667003
DPF4,NSGA2,standard,200,1000,32,0.0,10.182562868726368,0.02290033253212534,0.27165483996808615,0.049248963412152104,0.4165427996935236,0.007257077961198192,0.1123884650423369,0.3638050582649739,0.5307104841177961,0.0,1.9164788542209314
DPF4,NSGA3,standard,200,1000,32,0.0,10.182562868726368,0.02290033253212534,0.27165483996808615,0.049248963412152104,0.4165427996935236,0.007257077961198192,0.1123884650423369,0.3638050582649739,0.5307104841177961,0.0,1.9164788542209314
DPF4,MOEAD,standard,200,1000,32,0.0,10.182562868726368,0.02290033253212534,0.27165483996808615,0.049248963412152104,0.4165427996935236,0.007257077961198192,0.1123884650423369,0.3638050582649739,0.5307104841177961,0.0,1.9164788542209314
DPF4,NSGA2,standard,200,1000,33,0.0,12.849838633971999,0.022215270485639517,0.26174833982469825,0.048752737057604564,0.425620442053416,0.007702995826814385,0.11348788263511672,0.35957307565879637,0.5258671631745377,0.0,1.9462042075348538
DPF4,NSGA3,standard,200,1000,33,0.0,12.849838633971999,0.022215270485639517,0.26174833982469825,0.048752737057604564,0.425620442053416,0.007702995826814385,0.11348788263511672,0.35957307565879637,0.5258671631745377,0.0,1.9462042075348538
DPF4,MOEAD,standard,200,1000,33,0.0,12.849838633971999,0.022215270485639517,0.26174833982469825,0.048752737057604564,0.425620442053416,0.007702995826814385,0.11348788263511672,0.35957307565879637,0.5258671631745377,0.0,1.9462042075348538
DPF4,NSGA2,standard,200,1000,34,0.0,12.880635226106925,0.021600093449373876,0.263743333220113,0.04816759845034611,0.41247023086077816,0.007225885575492528,0.11506884956447752,0.3656758754963755,0.5272907456461808,0.0,1.9434761128588802
DPF4,NSGA3,standard,200,1000,34,0.0,12.880635226106925,0.021600093449373876,0.263743333220113,0.04816759845034611,0.41247023086077816,0.007225885575492528,0.11506884956447752,0.3656758754963755,0.5272907456461808,0.0,1.9434761128588802
DPF4,MOEAD,standard,200,1000,34,0.0,12.880635226106925,0.021600093449373876,0.263743333220113,0.04816759845034611,0.41247023086077816,0.007225885575492528,0.11506884956447752,0.3656758754963755,0.5272907456461808,0.0,1.9434761128588802
DPF4,NSGA2,standard,200,1000,35,0.0,13.385107636253409,0.020969897840360976,0.26009511887276326,0.047081609062964234,0.41102146959772684,0.006920074803256286,0.11623449026583468,0.3700024017004311,0.5286908019526546,0.0,1.924199370107453
DPF4,NSGA3,standard,200,1000,35,0.0,13.385107636253409,0.020969897840360976,0.26009511887276326,0.047081609062964234,0.41102146959772684,0.006920074803256286,0.11623449026583468,0.3700024017004311,0.5286908019526546,0.0,1.924199370107453
DPF4,MOEAD,standard,200,1000,35,0.0,13.385107636253409,0.020969897840360976,0.26009511887276326,0.047081609062964234,0.41102146959772684,0.006920074803256286,0.11623449026583468,0.3700024017004311,0.5286908019526546,0.0,1.924199370107453
DPF4,NSGA2,standard,200,1000,36,0.0,13.459924824253727,0.020239098068307086,0.2591138645364832,0.04597609902332937,0.4030527349491161,0.006717727070100704,0.11471422321211053,0.37194869685609594,0.5213857132463893,0.0,1.93110958405188
DPF4,NSGA3,standard,200,1000,36,0.0,13.459924824253727,0.020239098068307086,0.2591138645364832,0.04597609902332937,0.4030527349491161,0.006717727070100704,0.11471422321211053,0.37194869685609594,0.5213857132463893,0.0,1.93110958405188
DPF4,MOEAD,standard,200,1000,36,0.0,13.459924824253727,0.020239098068307086,0.2591138645364832,0.04597609902332937,0.4030527349491161,0.006717727070100704,0.11471422321211053,0.37194869685609594,0.5213857132463893,0.0,1.93110958405188
DPF4,NSGA2,standard,200,1000,37,0.0,13.590713499984496,0.01956409342528573,0.2567503690196655,0.04356205611401742,0.4019998201511161,0.006441244439208606,0.11411451672910441,0.366887934556137,0.5259392840756479,0.0,1.9959937389494442
DPF4,NSGA3,standard,200,1000,37,0.0,13.590713499984496,0.01956409342528573,0.2567503690196655,0.04356205611401742,0.4019998201511161,0.006441244439208606,0.11411451672910441,0.366887934556137,0.5259392840756479,0.0,1.9959937389494442
DPF4,MOEAD,standard,200,1000,37,0.0,13.590713499984496,0.01956409342528573,0.2567503690196655,0.04356205611401742,0.4019998201511161,0.006441244439208606,0.11411451672910441,0.366887934556137,0.5259392840756479,0.0,1.9959937389494442
DPF4,NSGA2,standard,200,1000,38,0.0,15.872113446193923,0.018898532920152367,0.25382884990861454,0.04126438369562686,0.40020419508093885,0.006387718546037266,0.11336676462716731,0.3672693339496371,0.5104576415712845,0.0,1.9177565686324327
DPF4,NSGA3,standard,200,1000,38,0.0,15.872113446193923,0.018898532920152367,0.25382884990861454,0.04126438369562686,0.40020419508093885,0.006387718546037266,0.11336676462716731,0.3672693339496371,0.5104576415712845,0.0,1.9177565686324327
DPF4,MOEAD,standard,200,1000,38,0.0,15.872113446193923,0.018898532920152367,0.25382884990861454,0.04126438369562686,0.40020419508093885,0.006387718546037266,0.11336676462716731,0.3672693339496371,0.5104576415712845,0.0,1.9177565686324327
DPF4,NSGA2,standard,200,1000,39,0.0,15.879460190904819,0.018281338888733595,0.2567612089106851,0.039505520183515414,0.3983207953439799,0.006125423732963374,0.11364745837541491,0.35960443014022336,0.4956169045363672,0.0,1.9557067693625694
DPF4,NSGA3,standard,200,1000,39,0.0,15.879460190904819,0.018281338888733595,0.2567612089106851,0.039505520183515414,0.3983207953439799,0.006125423732963374,0.11364745837541491,0.35960443014022336,0.4956169045363672,0.0,1.9557067693625694
DPF4,MOEAD,standard,200,1000,39,0.0,15.879460190904819,0.018281338888733595,0.2567612089106851,0.039505520183515414,0.3983207953439799,0.006125423732963374,0.11364745837541491,0.35960443014022336,0.4956169045363672,0.0,1.9557067693625694
DPF4,NSGA2,standard,200,1000,40,0.0,15.942533902678083,0.017785494496555934,0.24951990539050684,0.03780815855756102,0.38034622967369214,0.0060797862152082,0.11614255922207001,0.3478253000747142,0.4962329367785078,0.0,1.949961208292542
DPF4,NSGA3,standard,200,1000,40,0.0,15.942533902678083,0.017785494496555934,0.24951990539050684,0.03780815855756102,0.38034622967369214,0.0060797862152082,0.11614255922207001,0.3478253000747142,0.4962329367785078,0.0,1.949961208292542
DPF4,MOEAD,standard,200,1000,40,0.0,15.942533902678083,0.017785494496555934,0.24951990539050684,0.03780815855756102,0.38034622967369214,0.0060797862152082,0.11614255922207001,0.3478253000747142,0.4962329367785078,0.0,1.949961208292542
DPF4,NSGA2,standard,200,1000,41,0.0,16.15415533237639,0.01746527483538208,0.24750877940777669,0.03689593348476098,0.39922188960122507,0.0058492109660074915,0.11437318929610808,0.3435573433473199,0.48364098009171863,0.0,1.9342002120356974
DPF4,NSGA3,standard,200,1000,41,0.0,16.15415533237639,0.01746527483538208,0.24750877940777669,0.03689593348476098,0.39922188960122507,0.0058492109660074915,0.11437318929610808,0.3435573433473199,0.48364098009171863,0.0,1.9342002120356974
DPF4,MOEAD,standard,200,1000,41,0.0,16.15415533237639,0.01746527483538208,0.24750877940777669,0.03689593348476098,0.39922188960122507,0.0058492109660074915,0.11437318929610808,0.3435573433473199,0.48364098009171863,0.0,1.9342002120356974
DPF4,NSGA2,standard,200,1000,42,0.0,16.396256262289118,0.016936018829168432,0.2510177539879308,0.03500713867842123,0.3917228210884387,0.005705000365739664,0.11539829656048536,0.3285795758598581,0.4802912174097499,0.0,1.9438029818567393
DPF4,NSGA3,standard,200,1000,42,0.0,16.396256262289118,0.016936018829168432,0.2510177539879308,0.03500713867842123,0.3917228210884387,0.005705000365739664,0.11539829656048536,0.3285795758598581,0.4802912174097499,0.0,1.9438029818567393
DPF4,MOEAD,standard,200,1000,42,0.0,16.396256262289118,0.016936018829168432,0.2510177539879308,0.03500713867842123,0.3917228210884387,0.005705000365739664,0.11539829656048536,0.3285795758598581,0.4802912174097499,0.0,1.9438029818567393
